Date/Time,OA_DB,Site Horizontal Infrared Radiation Rate per Area,Site Diffuse Solar Radiation Rate per Area,Site Direct Solar Radiation Rate per Area,Electric Equipment Electricity Rate,People Occupant Count,Site Outdoor Air Wetbulb Temperature,Site Outdoor Air Humidity Ratio
 04/10  13:00:00,16.1,321.5,172.4375,820.5625,224,10.5,9.434909041,0.004683358
 04/10  14:00:00,16.7,320.875,159.8125,808.8125,0,8.166669,9.110795878,0.004154383
 04/10  15:00:00,17.2,317.25,162.4375,728.1875,0,0,9.208884579,0.004046543
 04/10  16:00:00,17.8,329.875,140.75,622,0,0,9.365574577,0.003951452
 04/10  17:00:00,16.7,332,103.25,468.6875,0,0,8.970068285,0.004043031
 04/10  18:00:00,15.6,337.125,50.4375,228.125,0,0,8.528893294,0.004105978
 04/10  19:00:00,13.3,325.125,3.625,16.375,0,0,7.681920977,0.004304823
 04/10  20:00:00,12.8,314.375,0,0,0,0,7.60827574,0.004445086
 04/10  21:00:00,12.2,320.25,0,0,0,0,7.749084359,0.00481028
 04/10  22:00:00,11.7,330.25,0,0,0,0,7.530890687,0.004826707
 04/10  23:00:00,11.1,320.875,0,0,0,0,7.511397001,0.005054583
 04/10  24:00:00,11.7,311.75,0,0,0,0,6.28534546,0.003789929
 04/11  01:00:00,11.7,316,0,0,0,0,7.932655358,0.005179562
 04/11  02:00:00,11.7,319,0,0,0,0,7.930861716,0.005184795
 04/11  03:00:00,10.6,315.875,0,0,0,0,7.452867039,0.005221598
 04/11  04:00:00,11.1,315.25,0,0,0,0,7.702807163,0.005232251
 04/11  05:00:00,11.1,317.875,0,0,0,0,7.410049594,0.004981101
 04/11  06:00:00,10,319.625,21,108,0,0,7.195274298,0.00525339
 04/11  07:00:00,12.2,315.625,102.8125,326.5625,224,5.833338,8.262195717,0.005270072
 04/11  08:00:00,14.4,324.875,163.75,447.375,224,5.833338,9.48456093,0.005466877
 04/11  09:00:00,16.1,335.125,238.6875,440.1875,224,2.041669,10.54119448,0.00575558
 04/11  10:00:00,18.9,340.125,215.0625,670.9375,0,1.7500035,11.74001083,0.005770066
 04/11  11:00:00,20,344.5,213.1875,736,0,0,11.70736079,0.005297375
 04/11  12:00:00,21.1,349.75,271.5625,645.4375,0,0,12.36803478,0.00552488
 04/11  13:00:00,21.1,353.875,297.5,554.125,224,3.5,12.36803478,0.00552488
 04/11  14:00:00,22.8,365.625,258.1875,579.5,0,3.5,12.94952764,0.005433025
 04/11  15:00:00,23.9,359.5,182.625,669.5625,0,0,13.01699733,0.005053838
 04/11  16:00:00,23.3,355.125,146.0625,608.1875,0,0,12.9531052,0.005242306
 04/11  17:00:00,23.3,361.375,106,467.0625,0,0,12.59255383,0.004882888
 04/11  18:00:00,22.2,367.75,51.375,259.625,0,0,11.82491716,0.004570094
 04/11  19:00:00,21.1,376.875,3.6875,19.0625,0,0,11.87906982,0.005062864
 04/11  20:00:00,20,379.125,0,0,0,0,12.28815947,0.005921526
 04/11  21:00:00,18.9,374.875,0,0,0,0,12.41824149,0.006503624
 04/11  22:00:00,18.9,373.625,0,0,0,0,12.41824149,0.006503624
 04/11  23:00:00,18.3,372.125,0,0,0,0,12.33522382,0.006665338
 04/11  24:00:00,18.3,360.375,0,0,0,0,14.00932429,0.008439036
 04/12  01:00:00,18.3,368.375,0,0,0,0,14.63087223,0.009109283
 04/12  02:00:00,18.9,378.875,0,0,0,0,14.78995808,0.009049046
 04/12  03:00:00,18.3,385,0,0,0,0,14.8737362,0.009390863
 04/12  04:00:00,17.2,384.25,0,0,0,0,14.46227598,0.009377961
 04/12  05:00:00,16.7,380.75,0,0,0,0,14.33937858,0.009449697
 04/12  06:00:00,15.6,365,27.9375,69,0,0,13.85022945,0.009372539
 04/12  07:00:00,15.6,367.25,115.6875,146.9375,112,1.75,13.85160723,0.009353377
 04/12  08:00:00,16.1,369.625,112.625,13.0625,0,5.25,14.32590748,0.00966213
 04/12  09:00:00,16.7,368.875,188.3125,4.5,0,0,14.5640746,0.009675942
 04/12  10:00:00,16.1,373.75,207.625,0.375,0,0,14.1103713,0.009416153
 04/12  11:00:00,16.1,376,230.875,0,0,0,14.1103713,0.009416153
 04/12  12:00:00,15.6,374.75,223.9375,0,224,5.25,13.85229223,0.009343826
 04/12  13:00:00,12.8,364,217.25,0,224,9.9166655,11.77296097,0.008334782
 04/12  14:00:00,11.7,354.25,199.75,0,0,6.1249965,11.07304912,0.008098107
 04/12  15:00:00,11.1,349.5,175.6875,0,0,0,10.48525867,0.007778538
 04/12  16:00:00,10.6,345.5,147.3125,0,0,0,9.64437438,0.007193676
 04/12  17:00:00,10,342.125,64.5,0,0,0,9.407603499,0.007221818
 04/12  18:00:00,9.4,339.125,19.9375,0,0,0,8.819764052,0.006933416
 04/12  19:00:00,8.3,334.25,1.3125,0,0,0,8.062195485,0.006704079
 04/12  20:00:00,8.3,332,0,0,0,0,8.062195485,0.006704079
 04/12  21:00:00,8.9,333.875,0,0,0,0,8.330414253,0.006687405
 04/12  22:00:00,8.3,332.5,0,0,0,0,7.742523502,0.006418256
 04/12  23:00:00,8.9,333.5,0,0,0,0,8.330414253,0.006687405
 04/12  24:00:00,8.3,322.5,0,0,0,0,7.742258215,0.006424767
 04/13  01:00:00,6.7,305,0,0,0,0,6.699996948,0.006184094
 04/13  02:00:00,6.7,297.75,0,0,0,0,6.699996948,0.006184094
 04/13  03:00:00,6.7,295.125,0,0,0,0,6.400695638,0.005940385
 04/13  04:00:00,5.6,290.875,0,0,0,0,5.599998474,0.005733106
 04/13  05:00:00,6.7,292.75,0,0,0,0,6.699996948,0.006184094
 04/13  06:00:00,7.2,296.25,22.3125,129.5625,0,0,6.971660907,0.0062083
 04/13  07:00:00,8.3,298.25,101.625,371.125,224,2.0416655,7.500505643,0.006209149
 04/13  08:00:00,10,303.375,142.25,551.6875,0,6.1249965,8.011282013,0.005949324
 04/13  09:00:00,11.7,311,196.375,581.75,0,0,9.30443035,0.006407043
 04/13  10:00:00,13.3,329,290.5,458.75,0,0,10.05497405,0.006444186
 04/13  11:00:00,14.4,322.375,354.3125,286.625,0,0,10.81878653,0.006724841
 04/13  12:00:00,15.6,327.375,269.75,699.25,224,9.6250035,11.76559805,0.007165602
 04/13  13:00:00,16.7,337.875,175.1875,832.1875,224,6.416669,12.25961254,0.007199504
 04/13  14:00:00,16.1,337.75,215.3125,719.375,0,3.2083345,12.20612344,0.007401289
 04/13  15:00:00,16.1,340.125,251.625,504.6875,224,0.2916655,12.20451155,0.007408817
 04/13  16:00:00,16.1,354.5,231.4375,255.625,44.8,1.5749965,12.20451155,0.007408817
 04/13  17:00:00,15.6,355.75,144.125,74.5,0,0.7,12.10408095,0.007513177
 04/13  18:00:00,12.8,353.25,53.3125,8.4375,0,0,10.30932941,0.006928508
 04/13  19:00:00,11.1,329.625,3.625,0.3125,224,1.166662,9.307962963,0.006686331
 04/13  20:00:00,10,311.25,0,0,224,1.166662,8.274900724,0.006208552
 04/13  21:00:00,9.4,310.25,0,0,0,0.8749965,7.970571885,0.006186759
 04/13  22:00:00,8.9,309.75,0,0,0,0,7.747886999,0.00620419
 04/13  23:00:00,8.3,317.125,0,0,0,0,7.498965277,0.006234411
 04/13  24:00:00,7.8,298.875,0,0,0,0,7.251256719,0.006232975
 04/14  01:00:00,6.7,287.5,0,0,0,0,6.699996948,0.00622191
 04/14  02:00:00,6.1,284.625,0,0,0,0,6.099995126,0.005973395
 04/14  03:00:00,6.7,288.25,0,0,0,0,6.399797318,0.005976734
 04/14  04:00:00,7.8,287.625,0,0,0,0,7.487161883,0.006455845
 04/14  05:00:00,7.8,285,0,0,0,0,7.487161883,0.006455845
 04/14  06:00:00,6.7,281.875,19.3125,60.9375,0,0,6.69999551,0.006234619
 04/14  07:00:00,11.1,293.125,105.375,333.9375,224,2.625,10.4836371,0.007826322
 04/14  08:00:00,15,312.875,150.625,502.5625,224,3.5,13.07027663,0.008810742
 04/14  09:00:00,17.2,326.25,168.75,655.75,0,0.875,13.87699144,0.008770899
 04/14  10:00:00,18.9,343.75,175.375,746.25,0,0,14.27517261,0.008501996
 04/14  11:00:00,20.6,355.75,184.125,788.875,224,0.8749965,14.06746178,0.007586088
 04/14  12:00:00,22.2,354.25,204.5625,793.1875,224,2.9166655,15.21571004,0.008221742
 04/14  13:00:00,22.8,364.5,242.625,709.1875,224,4.3749965,16.01064205,0.008900926
 04/14  14:00:00,23.9,373.875,193.375,767,0,1.1666655,15.43800351,0.007786119
 04/14  15:00:00,23.9,391.875,216.5,616.0625,0,0,14.92440028,0.007217219
 04/14  16:00:00,23.9,390.75,213.9375,365.9375,0,0,15.26250999,0.00760955
 04/14  17:00:00,24.4,381.5,139.25,257.9375,0,0,15.47469952,0.00764571
 04/14  18:00:00,23.3,378.125,61.8125,78.375,0,0,14.96303845,0.007529554
 04/14  19:00:00,22.2,370.75,4.375,5,0,0,15.20784086,0.008247192
 04/14  20:00:00,22.2,380.75,0,0,0,0,15.96441366,0.00911887
 04/14  21:00:00,21.1,382.75,0,0,0,0,16.45209633,0.010150717
 04/14  22:00:00,20.6,381.5,0,0,0,0,16.68049487,0.010632437
 04/14  23:00:00,20,386.125,0,0,0,0,16.40023198,0.010545282
 04/14  24:00:00,20,394.875,0,0,0,0,16.40023198,0.010545282
 04/15  01:00:00,20,387.75,0,0,0,0,16.78252192,0.01100522
 04/15  02:00:00,19.4,375.375,0,0,0,0,16.60404739,0.011039108
 04/15  03:00:00,18.3,372,0,0,0,0,16.17476422,0.010971348
 04/15  04:00:00,17.8,366.375,0,0,0,0,15.58866858,0.010492536
 04/15  05:00:00,16.7,351.75,0,0,0,0,15.21671581,0.010521518
 04/15  06:00:00,17.8,350,23.0625,49.3125,0,0,15.58948976,0.010481694
 04/15  07:00:00,20,359.875,127.875,255.75,0,0,16.40412141,0.010512622
 04/15  08:00:00,21.1,365.25,188.8125,354.6875,0,0,16.86626412,0.010598445
 04/15  09:00:00,23.3,371.625,203.6875,567.1875,0,0,18.24415122,0.011398032
 04/15  10:00:00,25.6,375,198.5,705.625,0,0,19.30411735,0.011822677
 04/15  11:00:00,27.2,380.625,187.75,798.25,0,0,20.15396115,0.012306129
 04/15  12:00:00,28.3,387.75,168.875,846.4375,0,0,20.35741836,0.012128639
 04/15  13:00:00,30,394.375,196.125,787.1875,0,0,20.3830713,0.011456677
 04/15  14:00:00,30.6,397,191,741.5,0,0,19.38591816,0.009856062
 04/15  15:00:00,31.1,409.5,177.625,688.4375,0,0,19.31250897,0.00956704
 04/15  16:00:00,30.6,415.125,156.5625,579.125,0,0,19.16947656,0.009570128
 04/15  17:00:00,30,412.125,115.1875,442.9375,0,0,18.93670477,0.009527822
 04/15  18:00:00,28.9,411,58.6875,233.5625,0,0,18.52373383,0.009462066
 04/15  19:00:00,27.2,402.875,4.25,17,0,0,18.74085432,0.010417488
 04/15  20:00:00,26.1,384.875,0,0,0,0,19.06565313,0.011298839
 04/15  21:00:00,25.6,375.75,0,0,0,0,19.3061576,0.011810471
 04/15  22:00:00,24.4,371.875,0,0,0,0,19.20796409,0.012180238
 04/15  23:00:00,23.9,368.125,0,0,0,0,19.06833799,0.012189371
 04/15  24:00:00,23.3,365.125,0,0,0,0,18.82541796,0.012135203
 04/16  01:00:00,22.8,362.75,0,0,0,0,18.66298581,0.012117723
 04/16  02:00:00,21.7,358.875,0,0,0,0,18.34572176,0.012167031
 04/16  03:00:00,21.1,355.125,0,0,0,0,18.18410847,0.012210606
 04/16  04:00:00,21.1,354,0,0,0,0,18.18410847,0.012210606
 04/16  05:00:00,20.6,362.125,0,0,0,0,17.97398314,0.012138539
 04/16  06:00:00,20,355.75,19.5,67.875,0,0,17.78181359,0.012146707
 04/16  07:00:00,21.7,354,104.4375,375.5625,0,0,18.34796611,0.012141971
 04/16  08:00:00,23.3,362,144.6875,559.25,0,0,19.25595793,0.012658802
 04/16  09:00:00,24.4,368.125,172.6875,657,0,0,19.51135046,0.012555141
 04/16  10:00:00,25.6,385,184.0625,750.375,0,0,20.26165644,0.013075482
 04/16  11:00:00,27.2,400.875,211.625,755.5,0,0,20.6711226,0.01297697
 04/16  12:00:00,28.3,406.25,261.0625,686.3125,0,0,20.35988918,0.012116111
 04/16  13:00:00,30,412,195.3125,810.4375,0,0,20.58872731,0.0117104
 04/16  14:00:00,30.6,416.25,191.75,770.9375,0,0,20.23770325,0.01099105
 04/16  15:00:00,30.6,422.625,230.625,567.875,0,0,19.60412788,0.010131813
 04/16  16:00:00,30,422.875,236.75,206.4375,0,0,19.15482378,0.009784157
 04/16  17:00:00,30,421,135.9375,28.4375,0,0,19.15482378,0.009784157
 04/16  18:00:00,28.9,437.875,58.4375,9.3125,0,0,18.53064571,0.009442581
 04/16  19:00:00,27.8,431.125,4.125,0.6875,0,0,18.47439045,0.009811152
 04/16  20:00:00,26.1,407.25,0,0,0,0,18.73245042,0.010834322
 04/16  21:00:00,25,400.875,0,0,0,0,19.11407989,0.011791129
 04/16  22:00:00,24.4,395.75,0,0,0,0,19.20965074,0.012167668
 04/16  23:00:00,23.9,404.5,0,0,0,0,19.06991827,0.012176804
 04/16  24:00:00,22.8,385.125,0,0,0,0,18.66298581,0.012117723
 04/17  01:00:00,22.2,380.875,0,0,0,0,18.5352381,0.012188377
 04/17  02:00:00,22.2,388,0,0,0,0,18.5352381,0.012188377
 04/17  03:00:00,22.2,397.375,0,0,0,0,18.5352381,0.012188377
 04/17  04:00:00,18.9,393,0,0,0,0,18.12605228,0.01302875
 04/17  05:00:00,18.9,386.375,0,0,0,0,17.78745957,0.012599954
 04/17  06:00:00,19.4,377.875,23.625,55.125,0,0,17.21693222,0.011682146
 04/17  07:00:00,20.6,380.5,127.3125,292.875,0,0,17.59725518,0.011638939
 04/17  08:00:00,21.1,387.5,190.125,370.875,224,2.3333345,18.18803998,0.012160407
 04/17  09:00:00,22.8,400.875,274.1875,290.9375,224,8.458338,19.35780878,0.012973769
 04/17  10:00:00,23.9,406.125,314.9375,175.125,0,1.45833345,19.80103244,0.013094149
 04/17  11:00:00,25,399.375,304,534.25,224,2.625,19.74141896,0.012568893
 04/17  12:00:00,26.7,399.125,223.375,771.3125,0,0.875,19.91735084,0.012097815
 04/17  13:00:00,27.2,401.625,214.5,753.8125,224,10.5,19.47170307,0.011290441
 04/17  14:00:00,28.3,408.25,197.25,741.125,0,8.166669,20.19001756,0.011803193
 04/17  15:00:00,28.9,408.25,189.4375,662.1875,0,0,19.14851179,0.010157948
 04/17  16:00:00,28.9,404.75,159.75,573.6875,0,0,18.34925989,0.009127247
 04/17  17:00:00,28.3,400.875,117.375,443.5,0,0,17.49916129,0.008314575
 04/17  18:00:00,27.2,390.25,55.375,285.75,0,0,15.69159243,0.006639718
 04/17  19:00:00,25.6,381.875,4.125,21.4375,0,0,14.76550738,0.00623347
 04/17  20:00:00,23.3,366.25,0,0,0,0,15.81155835,0.00835667
 04/17  21:00:00,22.8,355.5,0,0,0,0,15.09428419,0.007747633
 04/17  22:00:00,21.1,349.625,0,0,0,0,15.07099682,0.008421798
 04/17  23:00:00,20.6,373.875,0,0,0,0,16.03169389,0.009727585
 04/17  24:00:00,19.4,378.125,0,0,0,0,16.24484666,0.010487315
 04/18  01:00:00,18.9,366.625,0,0,0,0,16.03151175,0.010432484
 04/18  02:00:00,18.3,358.375,0,0,0,0,15.83172829,0.010460703
 04/18  03:00:00,21.1,354.375,0,0,0,0,18.18803998,0.012160407
 04/18  04:00:00,20.6,352.125,0,0,0,0,17.59725518,0.011638939
 04/18  05:00:00,21.1,352.25,0,0,0,0,17.79968245,0.011683382
 04/18  06:00:00,20.6,351.75,22.875,24.9375,0,0,17.97576631,0.012113564
 04/18  07:00:00,22.2,361,125.625,186.1875,224,5.833338,18.80815248,0.012499952
 04/18  08:00:00,23.9,368.25,197.1875,409,224,5.833338,19.79842986,0.013121132
 04/18  09:00:00,25,382.75,287.75,267.875,224,2.041669,20.34557244,0.013411066
 04/18  10:00:00,25,391,327.0625,225.5,0,1.7500035,20.34412563,0.013424905
 04/18  11:00:00,27.2,396,291.75,636.625,0,0,21.00608631,0.013450456
 04/18  12:00:00,27.8,407.125,310.875,590.625,0,0,21.006014,0.013232576
 04/18  13:00:00,30.6,417,289.625,603.4375,224,3.5,21.46104219,0.012716553
 04/18  14:00:00,31.1,420.625,222.875,725.1875,0,3.5,20.83213039,0.011610357
 04/18  15:00:00,30.6,422.875,242.6875,505.8125,0,0,20.43926665,0.011301298
 04/18  16:00:00,30,420.875,191.9375,68.25,0,0,19.35715616,0.010081093
 04/18  17:00:00,30.6,422.125,106.8125,46.8125,0,0,19.16575617,0.009579993
 04/18  18:00:00,29.4,428.375,72.625,177,0,0,19.30461786,0.010289741
 04/18  19:00:00,28.3,434.75,5.6875,14.75,0,0,20.35246424,0.012153772
 04/18  20:00:00,27.2,418.875,0,0,0,0,20.32114572,0.012569011
 04/18  21:00:00,26.7,421.75,0,0,0,0,20.893877,0.013583043
 04/18  22:00:00,26.1,426.25,0,0,0,0,19.39734308,0.011753759
 04/18  23:00:00,23.9,419.625,0,0,0,0,16.27616607,0.008722036
 04/18  24:00:00,19.4,392,0,0,0,0,16.23914551,0.010541343
 04/19  01:00:00,18.9,380.125,0,0,0,0,15.78050425,0.010222986
 04/19  02:00:00,19.4,363.875,0,0,0,0,15.61137602,0.009807948
 04/19  03:00:00,18.9,354.25,0,0,0,0,15.78164439,0.010212459
 04/19  04:00:00,17.8,363.75,0,0,0,0,15.59275557,0.010438545
 04/19  05:00:00,17.2,358.375,0,0,0,0,15.14284834,0.010161271
 04/19  06:00:00,17.8,360.75,22.6875,24.9375,0,0,14.05880864,0.008709566
 04/19  07:00:00,17.2,347.25,114.1875,99.75,112,1.75,13.52623048,0.008364193
 04/19  08:00:00,17.2,352.25,150.0625,18.625,0,5.25,13.52769407,0.008355648
 04/19  09:00:00,17.8,363.25,261.3125,133.3125,0,0,13.20368157,0.007756453
 04/19  10:00:00,15.6,344,293.5625,508.375,0,0,12.32590766,0.007756026
 04/19  11:00:00,15,339.5,247.5,693.5,0,0,11.78723604,0.007451603
 04/19  12:00:00,15.6,348.375,277.125,643.5,224,5.25,11.53330208,0.006953297
 04/19  13:00:00,12.8,335.375,239.875,697.75,224,9.9166655,9.500085137,0.006165777
 04/19  14:00:00,13.9,326,262.0625,606.5,0,6.1249965,10.04820713,0.006223636
 04/19  15:00:00,13.3,332.875,296.3125,381.9375,0,0,9.310971519,0.005788086
 04/19  16:00:00,12.2,320.75,214.4375,379.875,0,0,8.459736216,0.005472409
 04/19  17:00:00,11.1,301.625,156.4375,199,0,0,7.696291481,0.005253484
 04/19  18:00:00,10,307.25,75.25,196.4375,0,0,7.005361811,0.005118315
 04/19  19:00:00,8.9,304,5.8125,15.5,0,0,6.200943524,0.004895418
 04/19  20:00:00,8.3,316.125,0,0,0,0,5.91809934,0.004907872
 04/19  21:00:00,7.8,326.375,0,0,0,0,6.125823135,0.005275975
 04/19  22:00:00,7.8,325.375,0,0,0,0,5.880239327,0.005068846
 04/19  23:00:00,7.2,323.75,0,0,0,0,5.802536919,0.005256115
 04/19  24:00:00,6.7,321.125,0,0,0,0,5.094869155,0.004890085
 04/20  01:00:00,6.7,320,0,0,0,0,5.329122106,0.0050773
 04/20  02:00:00,5.6,315.625,0,0,0,0,4.063202579,0.004529566
 04/20  03:00:00,5.6,312.375,0,0,0,0,3.38212684,0.004010212
 04/20  04:00:00,5.6,310.75,0,0,0,0,2.921806816,0.00366075
 04/20  05:00:00,5,308.75,0,0,0,0,2.613372503,0.00367575
 04/20  06:00:00,5,306.75,21.375,4.875,0,0,2.162428617,0.003341432
 04/20  07:00:00,5.6,298.5,121.875,31.125,224,2.0416655,2.457478834,0.003309038
 04/20  08:00:00,6.7,280.875,198.9375,147.6875,0,6.1249965,3.492576464,0.003637472
 04/20  09:00:00,7.2,274.25,239.1875,529.25,0,0,3.761105917,0.003633222
 04/20  10:00:00,7.8,285,248.3125,619.6875,0,0,3.932414931,0.003515497
 04/20  11:00:00,8.3,300.375,332.5,481.6875,0,0,4.174183505,0.003503362
 04/20  12:00:00,7.8,304.75,313.4375,546.5,224,9.6250035,3.664804033,0.003322139
 04/20  13:00:00,7.8,307.75,339.6875,89.6875,224,6.416669,3.667038526,0.003318789
 04/20  14:00:00,7.8,314.375,277.4375,16.125,0,3.2083345,3.134175627,0.002918666
 04/20  15:00:00,7.2,316.375,256.125,58.5,224,0.2916655,3.163436738,0.003187966
 04/20  16:00:00,7.2,310.375,222.0625,178.125,44.8,1.5749965,3.163436738,0.003187966
 04/20  17:00:00,6.1,307.625,100.5625,14.75,0,0.7,1.830972939,0.002657727
 04/20  18:00:00,5.6,307.375,49.3125,0,0,0,1.740129626,0.002798901
 04/20  19:00:00,5.6,302,4.4375,0,224,1.166662,1.902126296,0.002910738
 04/20  20:00:00,5.6,304.625,0,0,224,1.166662,2.059194847,0.003028495
 04/20  21:00:00,5.6,307.375,0,0,0,0.8749965,1.900026675,0.002913677
 04/20  22:00:00,6.1,309.5,0,0,0,0,2.565551914,0.003195225
 04/20  23:00:00,6.1,311,0,0,0,0,2.72722213,0.003314197
 04/20  24:00:00,5,309.75,0,0,0,0,3.279335162,0.004181281
 04/21  01:00:00,5,309.625,0,0,0,0,3.499320612,0.004347485
 04/21  02:00:00,5,310,0,0,0,0,3.498501401,0.004351898
 04/21  03:00:00,3.9,307.5,0,0,0,0,3.428553462,0.004746147
 04/21  04:00:00,3.9,306,0,0,0,0,3.428294409,0.004750973
 04/21  05:00:00,3.9,306,0,0,0,0,3.428553462,0.004746147
 04/21  06:00:00,3.9,306,7.5,0,0,0,3.428553462,0.004746147
 04/21  07:00:00,4.4,307.875,45.5625,0,224,2.625,3.640673119,0.004704009
 04/21  08:00:00,4.4,309,81.8125,0,224,3.5,3.918794607,0.004917097
 04/21  09:00:00,3.9,307.75,105.3125,0,0,0.875,3.631118886,0.004910433
 04/21  10:00:00,5,310.125,165.4375,0,0,0,4.220724813,0.004922121
 04/21  11:00:00,5,312,173.5625,0,224,0.8749965,4.220724813,0.004922121
 04/21  12:00:00,5.6,313.875,176.6875,0,224,2.9166655,4.505616253,0.004911137
 04/21  13:00:00,5,313.125,156.0625,0,224,4.3749965,4.219894478,0.004932174
 04/21  14:00:00,5,312,126.3125,0,0,1.1666655,4.505452208,0.005160954
 04/21  15:00:00,4.4,310.75,127.25,5.4375,0,0,4.399994908,0.005333728
 04/21  16:00:00,5,311.875,171.375,21.75,0,0,4.718312212,0.005328863
 04/21  17:00:00,4.4,311.125,66.75,1.8125,0,0,4.399994913,0.005328267
 04/21  18:00:00,4.4,310,34.25,0,0,0,4.399995038,0.005322817
 04/21  19:00:00,3.9,308.75,3.375,0,0,0,3.899998065,0.005137646
 04/21  20:00:00,3.9,308,0,0,0,0,3.899997246,0.005132398
 04/21  21:00:00,3.9,308,0,0,0,0,3.899997246,0.005132398
 04/21  22:00:00,3.9,308,0,0,0,0,3.899997246,0.005132398
 04/21  23:00:00,3.9,308,0,0,0,0,3.899997246,0.005132398
 04/21  24:00:00,3.9,308,0,0,0,0,3.899997246,0.005132398
 04/22  01:00:00,3.9,307.375,0,0,0,0,3.630679841,0.004925476
 04/22  02:00:00,3.9,307,0,0,0,0,3.630679841,0.004925476
 04/22  03:00:00,3.3,305.125,0,0,0,0,3.299998674,0.00491301
 04/22  04:00:00,2.8,302.125,0,0,0,0,2.543184402,0.004540424
 04/22  05:00:00,2.2,299.125,0,0,0,0,1.949842318,0.004344864
 04/22  06:00:00,2.2,288,24.9375,40.6875,0,0,1.507730183,0.004026
 04/22  07:00:00,2.8,292.625,134.8125,170.8125,0,0,1.828074657,0.004008657
 04/22  08:00:00,3.3,300.25,170.5,45.8125,0,0,2.105633423,0.004002562
 04/22  09:00:00,3.9,302.875,123.0625,2.6875,0,0,2.467153109,0.004018892
 04/22  10:00:00,3.9,303.375,137.625,0,0,0,2.257479286,0.003865327
 04/22  11:00:00,4.4,304.25,179.4375,0,0,0,2.291105853,0.003682615
 04/22  12:00:00,4.4,305.625,161.375,3.375,0,0,2.723451856,0.004000298
 04/22  13:00:00,6.1,310.375,213.625,133.3125,0,0,3.446863684,0.003846244
 04/22  14:00:00,5.6,311.125,277.1875,630.75,0,0,2.690296223,0.003484668
 04/22  15:00:00,5.6,310,152.5625,783,0,0,2.923283748,0.003657053
 04/22  16:00:00,5,309.375,121.25,736.75,0,0,3.061112702,0.004002993
 04/22  17:00:00,4.4,307.125,96.4375,610.0625,0,0,2.725309817,0.003992222
 04/22  18:00:00,3.9,304.125,56.25,375.1875,0,0,2.260245391,0.003853625
 04/22  19:00:00,3.3,301.75,6.6875,49.4375,0,0,1.905671828,0.003839656
 04/22  20:00:00,3.9,302.25,0,0,0,0,2.261167559,0.003849739
 04/22  21:00:00,3.3,301.75,0,0,0,0,2.108999321,0.00398238
 04/22  22:00:00,3.9,302.25,0,0,0,0,2.261167559,0.003849739
 04/22  23:00:00,2.2,299.25,0,0,0,0,1.510503686,0.00399758
 04/22  24:00:00,3.3,300.125,0,0,0,0,2.31036481,0.004129045
 04/23  01:00:00,2.8,291.375,0,0,0,0,1.831383118,0.003984402
 04/23  02:00:00,0.6,271.25,0,0,0,0,0.367908097,0.003842977
 04/23  03:00:00,1.1,267.375,0,0,0,0,0.623664845,0.003817966
 04/23  04:00:00,0.6,264.375,0,0,0,0,0.075706363,0.00364165
 04/23  05:00:00,0.6,262.25,0,0,0,0,0.367908097,0.003842977
 04/23  06:00:00,1.7,264.875,20.0625,89.8125,0,0,1.211026631,0.003983138
 04/23  07:00:00,3.9,271.625,103.875,486.1875,0,0,2.471142803,0.003998648
 04/23  08:00:00,6.1,280.625,128.1875,680.75,0,0,3.686692816,0.004012746
 04/23  09:00:00,7.8,288.375,145.3125,767.75,0,0,4.796414806,0.004179044
 04/23  10:00:00,8.3,311,157.5,818.6875,0,0,4.624058658,0.003841202
 04/23  11:00:00,9.4,316.75,164.875,842.875,0,0,5.377730057,0.003994999
 04/23  12:00:00,11.1,329.25,170.375,846.4375,0,0,6.814064103,0.004483929
 04/23  13:00:00,12.8,325.875,169.125,840.0625,0,0,8.357372554,0.005108943
 04/23  14:00:00,13.9,320.5,166.625,807.875,0,0,9.286389153,0.005497997
 04/23  15:00:00,14.4,314.5,171.1875,730.0625,0,0,9.480109015,0.005477951
 04/23  16:00:00,15.6,322.5,161.125,595.625,0,0,10.24271794,0.005702536
 04/23  17:00:00,14.4,317.5,115.25,496.5625,0,0,9.477879671,0.005483505
 04/23  18:00:00,12.8,305.625,61.25,315.5,0,0,8.561575194,0.005317801
 04/23  19:00:00,11.7,299.875,7,45.9375,0,0,8.025821499,0.005287971
 04/23  20:00:00,9.4,292.375,0,0,0,0,6.92133357,0.005279331
 04/23  21:00:00,7.8,284.625,0,0,0,0,6.125823135,0.005275975
 04/23  22:00:00,8.3,284.5,0,0,0,0,6.926386087,0.005739201
 04/23  23:00:00,8.9,287.25,0,0,0,0,7.24066442,0.005767326
 04/23  24:00:00,9.4,288.625,0,0,0,0,7.184981407,0.00551556
 04/24  01:00:00,8.9,287.75,0,0,0,0,6.982994496,0.005554766
 04/24  02:00:00,7.8,283.875,0,0,0,0,6.1241386,0.005286702
 04/24  03:00:00,9.4,287,0,0,0,0,7.446938451,0.005752922
 04/24  04:00:00,9.4,298.125,0,0,0,0,7.445991329,0.005758787
 04/24  05:00:00,9.4,303,0,0,0,0,7.708018338,0.005985314
 04/24  06:00:00,11.1,299.875,21.375,72.5625,0,0,8.460367709,0.005951127
