{ Units, Wavelength Units } SI Microns
{ Thickness } 5.7
{ Conductivity } 1
{ IR Transmittance } TIR=0
{ Emissivity, front back } Emis= 0.8366 0.1466
{ }
{ Ef_Source: Text File }
{ Eb_Source: Text File }
{ IGDB_Checksum: 57462866 }
{ Product Name: SageGlass(R) fully clear 62%T state on 6mm }
{ Manufacturer: SAGE Electrochromics, Inc. }
{ NFRC ID: 8902 }
{ Type: Coated }
{ Material: N/A }
{ Coating Name: Unknown }
{ Coated Side: Back }
{ Substrate Filename: Unknown }
{ Appearance: untinted clear }
{ Acceptance: # }
{ Uses:  }
{ Availability:   }
{ Structure:  }
1.490,0.1541,0.1287,0.1541
1.495,0.1500,0.1360,0.1590
1.500,0.1454,0.1432,0.1642
1.505,0.1419,0.1506,0.1695
1.510,0.1376,0.1580,0.1748
1.515,0.1340,0.1652,0.1806
1.520,0.1301,0.1724,0.1862
1.525,0.1262,0.1793,0.1920
1.530,0.1228,0.1868,0.1977
1.535,0.1193,0.1939,0.2035
1.540,0.1159,0.2011,0.2093
1.545,0.1126,0.2082,0.2152
1.550,0.1095,0.2150,0.2213
1.555,0.1063,0.2217,0.2276
1.560,0.1035,0.2284,0.2340
1.565,0.1006,0.2345,0.2402
1.570,0.0979,0.2408,0.2469
1.575,0.0955,0.2467,0.2533
1.580,0.0929,0.2524,0.2601
1.585,0.0902,0.2582,0.2664
1.590,0.0880,0.2633,0.2723
1.595,0.0860,0.2684,0.2780
1.600,0.0838,0.2736,0.2836
1.605,0.0818,0.2781,0.2896
1.610,0.0796,0.2829,0.2955
1.615,0.0779,0.2876,0.3020
1.620,0.0760,0.2922,0.3087
1.625,0.0745,0.2967,0.3151
1.630,0.0729,0.3014,0.3219
1.635,0.0712,0.3062,0.3285
1.640,0.0702,0.3105,0.3340
1.645,0.0687,0.3146,0.3390
1.650,0.0673,0.3187,0.3441
1.655,0.0658,0.3222,0.3489
1.660,0.0645,0.3251,0.3536
1.665,0.0634,0.3280,0.3588
1.670,0.0619,0.3312,0.3643
1.675,0.0614,0.3337,0.3703
1.680,0.0606,0.3357,0.3763
1.685,0.0596,0.3378,0.3823
1.690,0.0584,0.3405,0.3880
1.695,0.0576,0.3423,0.3925
1.700,0.0572,0.3445,0.3968
1.705,0.0566,0.3473,0.4008
1.710,0.0561,0.3498,0.4050
1.715,0.0549,0.3519,0.4091
1.720,0.0549,0.3540,0.4135
1.725,0.0545,0.3567,0.4186
1.730,0.0531,0.3586,0.4230
1.735,0.0530,0.3603,0.4282
1.740,0.0528,0.3618,0.4326
1.745,0.0525,0.3636,0.4369
