0.930,0.0030,0.0743,0.1200
0.935,0.0028,0.0745,0.1160
0.940,0.0032,0.0744,0.1141
0.945,0.0029,0.0747,0.1105
0.950,0.0027,0.0747,0.1084
0.955,0.0030,0.0745,0.1063
0.960,0.0028,0.0752,0.1051
0.965,0.0028,0.0750,0.1037
0.970,0.0030,0.0755,0.1032
0.975,0.0028,0.0756,0.1031
0.980,0.0026,0.0756,0.1039
0.985,0.0025,0.0760,0.1051
0.990,0.0026,0.0760,0.1066
0.995,0.0024,0.0762,0.1086
1.000,0.0026,0.0761,0.1113
1.005,0.0025,0.0764,0.1145
1.010,0.0024,0.0762,0.1178
1.015,0.0020,0.0767,0.1213
1.020,0.0022,0.0770,0.1256
1.025,0.0026,0.0774,0.1301
1.030,0.0022,0.0781,0.1348
1.035,0.0019,0.0789,0.1392
1.040,0.0020,0.0790,0.1439
1.045,0.0020,0.0803,0.1488
1.050,0.0022,0.0806,0.1529
1.055,0.0018,0.0813,0.1576
1.060,0.0018,0.0819,0.1621
1.065,0.0019,0.0821,0.1663
1.070,0.0018,0.0830,0.1708
1.075,0.0016,0.0834,0.1747
1.080,0.0017,0.0836,0.1788
1.085,0.0018,0.0836,0.1826
1.090,0.0020,0.0838,0.1863
1.095,0.0015,0.0842,0.1901
1.100,0.0020,0.0844,0.1935
1.105,0.0016,0.0845,0.1967
1.110,0.0015,0.0849,0.1998
1.115,0.0014,0.0853,0.2027
1.120,0.0018,0.0859,0.2057
1.125,0.0016,0.0862,0.2082
1.130,0.0015,0.0867,0.2107
1.135,0.0017,0.0870,0.2134
1.140,0.0015,0.0870,0.2149
1.145,0.0017,0.0875,0.2173
1.150,0.0013,0.0873,0.2194
1.155,0.0017,0.0874,0.2207
1.160,0.0015,0.0875,0.2223
1.165,0.0015,0.0878,0.2230
1.170,0.0014,0.0878,0.2241
1.175,0.0013,0.0880,0.2251
1.180,0.0014,0.0881,0.2259
1.185,0.0016,0.0880,0.2266
1.190,0.0013,0.0882,0.2270
1.195,0.0013,0.0881,0.2276
1.200,0.0015,0.0882,0.2279
1.205,0.0014,0.0883,0.2284
1.210,0.0015,0.0884,0.2288
1.215,0.0013,0.0885,0.2292
1.220,0.0013,0.0888,0.2294
1.225,0.0012,0.0886,0.2296
1.230,0.0012,0.0888,0.2298
1.235,0.0011,0.0890,0.2300
1.240,0.0015,0.0888,0.2299
1.245,0.0013,0.0891,0.2303
1.250,0.0015,0.0895,0.2302
1.255,0.0014,0.0902,0.2305
1.260,0.0010,0.0901,0.2307
1.265,0.0013,0.0904,0.2309
1.270,0.0014,0.0907,0.2312
1.275,0.0015,0.0912,0.2315
1.280,0.0013,0.0919,0.2318
1.285,0.0011,0.0922,0.2322
1.290,0.0011,0.0926,0.2328
1.295,0.0013,0.0929,0.2335
1.300,0.0015,0.0935,0.2336
1.305,0.0012,0.0941,0.2345
1.310,0.0009,0.0949,0.2355
1.315,0.0010,0.0955,0.2365
1.320,0.0014,0.0968,0.2379
1.325,0.0014,0.0976,0.2387
1.330,0.0016,0.0979,0.2388
1.335,0.0007,0.0974,0.2400
1.340,0.0013,0.0982,0.2417
1.345,0.0022,0.1003,0.2435
1.350,0.0018,0.1016,0.2444
1.355,0.0013,0.1031,0.2460
1.360,0.0013,0.1046,0.2474
1.365,0.0012,0.1063,0.2486
1.370,0.0013,0.1080,0.2502
1.375,0.0013,0.1093,0.2519
1.380,0.0012,0.1113,0.2537
1.385,0.0015,0.1130,0.2555
1.390,0.0010,0.1144,0.2577
1.395,0.0013,0.1159,0.2599
1.400,0.0015,0.1177,0.2624
1.405,0.0013,0.1192,0.2646
1.410,0.0011,0.1209,0.2670
1.415,0.0010,0.1229,0.2693
1.420,0.0012,0.1249,0.2715
1.425,0.0012,0.1273,0.2738
1.430,0.0013,0.1296,0.2762
1.435,0.0011,0.1322,0.2785
1.440,0.0014,0.1348,0.2808
1.445,0.0013,0.1375,0.2834
1.450,0.0010,0.1402,0.2857
1.455,0.0012,0.1428,0.2882
1.460,0.0013,0.1455,0.2907
1.465,0.0013,0.1483,0.2932
1.470,0.0010,0.1508,0.2958
1.475,0.0011,0.1535,0.2985
1.480,0.0011,0.1563,0.3013
1.485,0.0013,0.1590,0.3040
1.490,0.0011,0.1619,0.3065
1.495,0.0011,0.1647,0.3093
1.500,0.0011,0.1677,0.3122
1.505,0.0012,0.1707,0.3149
1.510,0.0010,0.1732,0.3176
1.515,0.0012,0.1764,0.3204
1.520,0.0012,0.1793,0.3228
1.525,0.0011,0.1820,0.3256
1.530,0.0013,0.1851,0.3284
1.535,0.0014,0.1881,0.3310
1.540,0.0011,0.1910,0.3335
1.545,0.0011,0.1940,0.3361
1.550,0.0010,0.1974,0.3392
1.555,0.0011,0.2004,0.3417
1.560,0.0011,0.2034,0.3446
1.565,0.0011,0.2068,0.3477
1.570,0.0012,0.2097,0.3504
1.575,0.0009,0.2127,0.3531
1.580,0.0006,0.2158,0.3561
1.585,0.0011,0.2185,0.3590
1.590,0.0011,0.2211,0.3616
1.595,0.0010,0.2239,0.3641
1.600,0.0014,0.2260,0.3661
1.605,0.0009,0.2284,0.3682
1.610,0.0010,0.2306,0.3704
1.615,0.0012,0.2332,0.3725
1.620,0.0009,0.2354,0.3742
1.625,0.0008,0.2377,0.3762
1.630,0.0010,0.2404,0.3785
1.635,0.0007,0.2434,0.3810
1.640,0.0010,0.2460,0.3829
1.645,0.0012,0.2490,0.3858
1.650,0.0007,0.2516,0.3884
1.655,0.0006,0.2541,0.3912
1.660,0.0010,0.2566,0.3939
1.665,0.0009,0.2589,0.3966
1.670,0.0005,0.2612,0.3969
1.675,0.0011,0.2631,0.3993
1.680,0.0009,0.2650,0.4016
1.685,0.0009,0.2674,0.4049
1.690,0.0010,0.2686,0.4073
1.695,0.0010,0.2700,0.4091
1.700,0.0007,0.2713,0.4114
1.705,0.0007,0.2732,0.4136
1.710,0.0006,0.2750,0.4154
1.715,0.0012,0.2763,0.4174
1.720,0.0011,0.2787,0.4189
1.725,0.0012,0.2807,0.4206
1.730,0.0008,0.2824,0.4219
1.735,0.0005,0.2850,0.4236
1.740,0.0009,0.2861,0.4253
1.745,0.0007,0.2891,0.4268
1.750,0.0010,0.2903,0.4285
1.755,0.0009,0.2919,0.4300
1.760,0.0004,0.2937,0.4317
1.765,0.0011,0.2950,0.4333
1.770,0.0009,0.2962,0.4348
1.775,0.0009,0.2979,0.4364
1.780,0.0008,0.2992,0.4378
1.785,0.0006,0.3007,0.4394
1.790,0.0012,0.3023,0.4407
1.795,0.0009,0.3037,0.4422
1.800,0.0007,0.3051,0.4435
1.805,0.0008,0.3066,0.4454
1.810,0.0007,0.3083,0.4469
1.815,0.0008,0.3100,0.4485
1.820,0.0009,0.3106,0.4496
1.825,0.0004,0.3129,0.4515
1.830,0.0007,0.3145,0.4538
1.835,0.0004,0.3163,0.4560
1.840,0.0010,0.3173,0.4574
1.845,0.0006,0.3192,0.4587
1.850,0.0009,0.3219,0.4596
1.855,0.0008,0.3241,0.4615
1.860,0.0010,0.3269,0.4625
1.865,0.0004,0.3290,0.4643
1.870,0.0010,0.3309,0.4652
1.875,0.0006,0.3316,0.4651
1.880,0.0008,0.3327,0.4656
1.885,0.0009,0.3336,0.4657
1.890,0.0016,0.3343,0.4654
1.895,0.0000,0.3341,0.4659
1.900,0.0007,0.3355,0.4660
1.905,0.0019,0.3363,0.4660
1.910,0.0000,0.3388,0.4673
1.915,0.0000,0.3405,0.4691
1.920,0.0012,0.3433,0.4712
1.925,0.0015,0.3479,0.4745
1.930,0.0004,0.3516,0.4769
1.935,0.0008,0.3549,0.4809
1.940,0.0011,0.3569,0.4845
1.945,0.0000,0.3603,0.4861
1.950,0.0006,0.3607,0.4869
1.955,0.0013,0.3605,0.4875
1.960,0.0005,0.3600,0.4882
1.965,0.0005,0.3596,0.4890
1.970,0.0005,0.3603,0.4877
1.975,0.0006,0.3609,0.4873
1.980,0.0000,0.3610,0.4871
1.985,0.0002,0.3623,0.4867
1.990,0.0006,0.3645,0.4876
1.995,0.0000,0.3658,0.4870
2.000,0.0005,0.3686,0.4875
2.050,0.0007,0.3838,0.5013
2.100,0.0013,0.3952,0.5091
2.150,0.0000,0.4123,0.5228
2.200,0.0000,0.3871,0.5189
2.250,0.0000,0.4146,0.5544
2.300,0.0023,0.4114,0.5406
2.350,0.0000,0.4283,0.5736
2.400,0.0000,0.4309,0.5930
2.450,0.0034,0.4297,0.5639
2.500,0.0000,0.4653,0.6732
